"0,132000","8,296678"
"0,133000","8,271653"
"0,134000","8,246462"
"0,135000","8,221107"
"0,136000","8,195588"
"0,137000","8,169906"
"0,138000","8,144061"
"0,139000","8,118053"
"0,140000","8,091884"
"0,141000","8,065553"
"0,142000","8,039062"
"0,143000","8,012410"
"0,144000","7,985599"
"0,145000","7,958628"
"0,146000","7,931499"
"0,147000","7,904211"
"0,148000","7,876767"
"0,149000","7,849165"
"0,150000","7,821406"
"0,151000","7,793492"
"0,152000","7,765423"
"0,153000","7,737199"
"0,154000","7,708820"
"0,155000","7,680288"
"0,156000","7,651603"
"0,157000","7,622766"
"0,158000","7,593777"
"0,159000","7,564636"
"0,160000","7,535345"
"0,161000","7,505903"
"0,162000","7,476312"
"0,163000","7,446572"
"0,164000","7,416684"
"0,165000","7,386648"
"0,166000","7,356465"
"0,167000","7,326135"
"0,168000","7,295660"
"0,169000","7,265039"
"0,170000","7,234274"
"0,171000","7,203364"
"0,172000","7,172311"
"0,173000","7,141115"
"0,174000","7,109777"
"0,175000","7,078297"
"0,176000","7,046677"
"0,177000","7,014916"
"0,178000","6,983015"
"0,179000","6,950976"
"0,180000","6,918798"
"0,181000","6,886482"
"0,182000","6,854030"
"0,183000","6,821441"
"0,184000","6,788716"
"0,185000","6,755856"
"0,186000","6,722861"
"0,187000","6,689733"
"0,188000","6,656471"
"0,189000","6,623077"
"0,190000","6,589552"
"0,191000","6,555895"
"0,192000","6,522108"
"0,193000","6,488191"
"0,194000","6,454145"
"0,195000","6,419970"
"0,196000","6,385668"
"0,197000","6,351239"
"0,198000","6,316683"
"0,199000","6,282002"
"0,200000","6,247196"
"0,201000","6,212266"
"0,202000","6,177212"
"0,203000","6,142035"
"0,204000","6,106736"
"0,205000","6,071316"
"0,206000","6,035775"
"0,207000","6,000114"
"0,208000","5,964333"
"0,209000","5,928434"
"0,210000","5,892418"
"0,211000","5,856284"
"0,212000","5,820033"
"0,213000","5,783668"
"0,214000","5,747187"
"0,215000","5,710592"
"0,216000","5,673883"
"0,217000","5,637062"
"0,218000","5,600128"
"0,219000","5,563084"
"0,220000","5,525929"
"0,221000","5,488664"
"0,222000","5,451290"
"0,223000","5,413808"
"0,224000","5,376218"
"0,225000","5,338522"
"0,226000","5,300719"
"0,227000","5,262811"
"0,228000","5,224799"
"0,229000","5,186683"
"0,230000","5,148464"
"0,231000","5,110143"
"0,232000","5,071720"
"0,233000","5,033197"
"0,234000","4,994574"
"0,235000","4,955852"
"0,236000","4,917031"
"0,237000","4,878113"
"0,238000","4,839098"
"0,239000","4,799987"
"0,240000","4,760781"
"0,241000","4,721480"
"0,242000","4,682086"
"0,243000","4,642599"
"0,244000","4,603020"
"0,245000","4,563350"
"0,246000","4,523589"
"0,247000","4,483738"
"0,248000","4,443799"
"0,249000","4,403771"
"0,250000","4,363656"
"0,251000","4,323455"
"0,252000","4,283168"
"0,253000","4,242797"
"0,254000","4,202341"
"0,255000","4,161802"
"0,256000","4,121180"
"0,257000","4,080477"
"0,258000","4,039693"
"0,259000","3,998829"
"0,260000","3,957886"
"0,261000","3,916865"
"0,262000","3,875766"
"0,263000","3,834591"
"0,264000","3,793339"
"0,265000","3,752013"
"0,266000","3,710612"
"0,267000","3,669138"
"0,268000","3,627591"
"0,269000","3,585973"
"0,270000","3,544284"
"0,271000","3,502525"
"0,272000","3,460696"
"0,273000","3,418799"
"0,274000","3,376835"
"0,275000","3,334804"
"0,276000","3,292707"
"0,277000","3,250545"
"0,278000","3,208319"
"0,279000","3,166029"
"0,280000","3,123678"
"0,281000","3,081264"
"0,282000","3,038790"
"0,283000","2,996255"
"0,284000","2,953662"
"0,285000","2,911011"
"0,286000","2,868302"
"0,287000","2,825536"
"0,288000","2,782715"
"0,289000","2,739839"
"0,290000","2,696910"
"0,291000","2,653927"
"0,292000","2,610892"
"0,293000","2,567805"
"0,294000","2,524668"
"0,295000","2,481482"
"0,296000","2,438246"
"0,297000","2,394963"
"0,298000","2,351633"
"0,299000","2,308256"
"0,300000","2,264835"
"0,301000","2,221369"
"0,302000","2,177859"
"0,303000","2,134306"
"0,304000","2,090712"
"0,305000","2,047077"
"0,306000","2,003402"
"0,307000","1,959687"
"0,308000","1,915935"
"0,309000","1,872144"
"0,310000","1,828318"
"0,311000","1,784455"
"0,312000","1,740558"
"0,313000","1,696627"
"0,314000","1,652663"
"0,315000","1,608666"
"0,316000","1,564639"
"0,317000","1,520580"
"0,318000","1,476493"
"0,319000","1,432377"
"0,320000","1,388232"
"0,321000","1,344062"
"0,322000","1,299865"
"0,323000","1,255643"
"0,324000","1,211396"
"0,325000","1,167127"
"0,326000","1,122835"
"0,327000","1,078521"
"0,328000","1,034187"
"0,329000","0,989833"
"0,330000","0,945459"
"0,331000","0,901068"
"0,332000","0,856660"
"0,333000","0,812236"
"0,334000","0,767796"
"0,335000","0,723342"
"0,336000","0,678874"
"0,337000","0,634393"
"0,338000","0,589901"
"0,339000","0,545398"
"0,340000","0,500885"
"0,341000","0,456362"
"0,342000","0,411832"
"0,343000","0,367294"
"0,344000","0,322749"
"0,345000","0,278199"
"0,346000","0,233645"
"0,347000","0,189086"
"0,348000","0,144525"
"0,349000","0,099962"
"0,350000","0,055397"
"0,351000","0,010833"
"0,352000","-0,033731"
"0,353000","-0,078294"
"0,354000","-0,122854"
"0,355000","-0,167410"
"0,356000","-0,211963"
"0,357000","-0,256510"
"0,358000","-0,301051"
"0,359000","-0,345585"
"0,360000","-0,390112"
"0,361000","-0,434630"
"0,362000","-0,479138"
"0,363000","-0,523636"
"0,364000","-0,568122"
"0,365000","-0,612596"
"0,366000","-0,657057"
"0,367000","-0,701504"
"0,368000","-0,745936"
"0,369000","-0,790352"
"0,370000","-0,834752"
"0,371000","-0,879134"
"0,372000","-0,923497"
"0,373000","-0,967841"
"0,374000","-1,012165"
"0,375000","-1,056468"
"0,376000","-1,100749"
"0,377000","-1,145007"
"0,378000","-1,189241"
"0,379000","-1,233450"
"0,380000","-1,277634"
"0,381000","-1,321791"
"0,382000","-1,365921"
"0,383000","-1,410023"
"0,384000","-1,454096"
"0,385000","-1,498139"
"0,386000","-1,542151"
"0,387000","-1,586131"
"0,388000","-1,630079"
"0,389000","-1,673993"
"0,390000","-1,717873"
"0,391000","-1,761717"
"0,392000","-1,805526"
"0,393000","-1,849297"
"0,394000","-1,893031"
"0,395000","-1,936726"
"0,396000","-1,980381"
"0,397000","-2,023996"
"0,398000","-2,067569"
"0,399000","-2,111101"
"0,400000","-2,154589"
"0,401000","-2,198033"
"0,402000","-2,241432"
"0,403000","-2,284786"
"0,404000","-2,328093"
"0,405000","-2,371353"
"0,406000","-2,414564"
"0,407000","-2,457726"
"0,408000","-2,500839"
"0,409000","-2,543900"
"0,410000","-2,586910"
"0,411000","-2,629867"
"0,412000","-2,672770"
"0,413000","-2,715619"
"0,414000","-2,758413"
"0,415000","-2,801151"
"0,416000","-2,843833"
"0,417000","-2,886456"
"0,418000","-2,929021"
"0,419000","-2,971526"
"0,420000","-3,013971"
"0,421000","-3,056355"
"0,422000","-3,098677"
"0,423000","-3,140937"
"0,424000","-3,183132"
"0,425000","-3,225263"
"0,426000","-3,267329"
"0,427000","-3,309329"
"0,428000","-3,351261"
"0,429000","-3,393126"
"0,430000","-3,434922"
"0,431000","-3,476648"
"0,432000","-3,518304"
"0,433000","-3,559889"
"0,434000","-3,601402"
"0,435000","-3,642842"
"0,436000","-3,684208"
"0,437000","-3,725500"
"0,438000","-3,766716"
"0,439000","-3,807856"
"0,440000","-3,848920"
"0,441000","-3,889905"
"0,442000","-3,930812"
"0,443000","-3,971639"
"0,444000","-4,012387"
"0,445000","-4,053053"
"0,446000","-4,093637"
"0,447000","-4,134139"
"0,448000","-4,174557"
"0,449000","-4,214890"
"0,450000","-4,255139"
"0,451000","-4,295302"
"0,452000","-4,335378"
"0,453000","-4,375367"
"0,454000","-4,415267"
"0,455000","-4,455078"
"0,456000","-4,494799"
"0,457000","-4,534430"
"0,458000","-4,573969"
"0,459000","-4,613416"
"0,460000","-4,652770"
"0,461000","-4,692029"
"0,462000","-4,731195"
"0,463000","-4,770265"
"0,464000","-4,809238"
"0,465000","-4,848115"
"0,466000","-4,886894"
"0,467000","-4,925575"
"0,468000","-4,964156"
"0,469000","-5,002637"
"0,470000","-5,041017"
"0,471000","-5,079296"
"0,472000","-5,117473"
"0,473000","-5,155546"
"0,474000","-5,193515"
"0,475000","-5,231380"
"0,476000","-5,269140"
"0,477000","-5,306793"
"0,478000","-5,344339"
"0,479000","-5,381778"
"0,480000","-5,419108"
"0,481000","-5,456330"
"0,482000","-5,493441"
"0,483000","-5,530442"
"0,484000","-5,567331"
"0,485000","-5,604109"
"0,486000","-5,640773"
"0,487000","-5,677324"
"0,488000","-5,713761"
"0,489000","-5,750082"
"0,490000","-5,786288"
"0,491000","-5,822378"
"0,492000","-5,858350"
"0,493000","-5,894205"
"0,494000","-5,929941"
"0,495000","-5,965557"
"0,496000","-6,001054"
"0,497000","-6,036430"
"0,498000","-6,071684"
"0,499000","-6,106816"
"0,500000","-6,141826"
"0,501000","-6,176712"
"0,502000","-6,211473"
"0,503000","-6,246110"
"0,504000","-6,280621"
"0,505000","-6,315006"
"0,506000","-6,349264"
"0,507000","-6,383394"
"0,508000","-6,417396"
"0,509000","-6,451269"
"0,510000","-6,485012"
"0,511000","-6,518624"
"0,512000","-6,552106"
"0,513000","-6,585456"
"0,514000","-6,618674"
"0,515000","-6,651758"
"0,516000","-6,684709"
"0,517000","-6,717526"
"0,518000","-6,750207"
"0,519000","-6,782753"
"0,520000","-6,815163"
"0,521000","-6,847435"
"0,522000","-6,879570"
"0,523000","-6,911567"
"0,524000","-6,943425"
"0,525000","-6,975143"
"0,526000","-7,006722"
"0,527000","-7,038159"
"0,528000","-7,069455"
"0,529000","-7,100609"
"0,530000","-7,131621"
"0,531000","-7,162489"
"0,532000","-7,193213"
"0,533000","-7,223793"
"0,534000","-7,254228"
"0,535000","-7,284517"
"0,536000","-7,314660"
"0,537000","-7,344656"
"0,538000","-7,374504"
"0,539000","-7,404205"
"0,540000","-7,433756"
"0,541000","-7,463159"
"0,542000","-7,492411"
"0,543000","-7,521514"
"0,544000","-7,550465"
"0,545000","-7,579264"
"0,546000","-7,607912"
"0,547000","-7,636406"
"0,548000","-7,664748"
"0,549000","-7,692935"
"0,550000","-7,720968"
"0,551000","-7,748846"
"0,552000","-7,776569"
"0,553000","-7,804135"
"0,554000","-7,831545"
"0,555000","-7,858798"
"0,556000","-7,885893"
"0,557000","-7,912830"
"0,558000","-7,939607"
"0,559000","-7,966226"
"0,560000","-7,992685"
"0,561000","-8,018983"
"0,562000","-8,045121"
"0,563000","-8,071097"
"0,564000","-8,096911"
"0,565000","-8,122562"
"0,566000","-8,148051"
"0,567000","-8,173376"
"0,568000","-8,198538"
"0,569000","-8,223534"
"0,570000","-8,248366"
"0,571000","-8,273033"
"0,572000","-8,297533"
"0,573000","-8,321867"
"0,574000","-8,346034"
"0,575000","-8,370034"
"0,576000","-8,393865"
"0,577000","-8,417529"
"0,578000","-8,441023"
"0,579000","-8,464349"
"0,580000","-8,487504"
"0,581000","-8,510490"
"0,582000","-8,533304"
"0,583000","-8,555948"
"0,584000","-8,578420"
"0,585000","-8,600720"
"0,586000","-8,622847"
"0,587000","-8,644802"
"0,588000","-8,666583"
"0,589000","-8,688191"
"0,590000","-8,709624"
"0,591000","-8,730883"
"0,592000","-8,751966"
"0,593000","-8,772875"
"0,594000","-8,793607"
"0,595000","-8,814163"
"0,596000","-8,834542"
"0,597000","-8,854745"
"0,598000","-8,874770"
"0,599000","-8,894616"
"0,600000","-8,914285"
"0,601000","-8,933775"
"0,602000","-8,953086"
"0,603000","-8,972217"
"0,604000","-8,991169"
"0,605000","-9,009940"
"0,606000","-9,028531"
"0,607000","-9,046941"
"0,608000","-9,065170"
"0,609000","-9,083216"
"0,610000","-9,101081"
"0,611000","-9,118764"
"0,612000","-9,136264"
"0,613000","-9,153580"
"0,614000","-9,170714"
"0,615000","-9,187663"
"0,616000","-9,204429"
"0,617000","-9,221010"
"0,618000","-9,237406"
"0,619000","-9,253617"
"0,620000","-9,269643"
"0,621000","-9,285483"
"0,622000","-9,301138"
"0,623000","-9,316605"
"0,624000","-9,331886"
"0,625000","-9,346981"
"0,626000","-9,361888"
"0,627000","-9,376607"
"0,628000","-9,391139"
"0,629000","-9,405482"
"0,630000","-9,419637"
"0,631000","-9,433604"
"0,632000","-9,447381"
"0,633000","-9,460969"
"0,634000","-9,474368"
"0,635000","-9,487577"
"0,636000","-9,500596"
"0,637000","-9,513425"
"0,638000","-9,526063"
"0,639000","-9,538511"
"0,640000","-9,550767"
"0,641000","-9,562832"
"0,642000","-9,574706"
"0,643000","-9,586388"
"0,644000","-9,597878"
"0,645000","-9,609176"
"0,646000","-9,620281"
"0,647000","-9,631194"
"0,648000","-9,641914"
"0,649000","-9,652441"
"0,650000","-9,662775"
"0,651000","-9,672915"
"0,652000","-9,682861"
"0,653000","-9,692614"
"0,654000","-9,702173"
"0,655000","-9,711537"
"0,656000","-9,720707"
"0,657000","-9,729682"
"0,658000","-9,738463"
"0,659000","-9,747049"
"0,660000","-9,755439"
"0,661000","-9,763635"
"0,662000","-9,771634"
"0,663000","-9,779439"
"0,664000","-9,787047"
"0,665000","-9,794460"
"0,666000","-9,801677"
"0,667000","-9,808697"
"0,668000","-9,815521"
"0,669000","-9,822149"
"0,670000","-9,828580"
"0,671000","-9,834814"
"0,672000","-9,840852"
"0,673000","-9,846693"
"0,674000","-9,852336"
"0,675000","-9,857783"
"0,676000","-9,863032"
"0,677000","-9,868084"
"0,678000","-9,872938"
"0,679000","-9,877595"
"0,680000","-9,882054"
"0,681000","-9,886316"
"0,682000","-9,890379"
"0,683000","-9,894245"
"0,684000","-9,897913"
"0,685000","-9,901383"
"0,686000","-9,904655"
"0,687000","-9,907728"
"0,688000","-9,910603"
"0,689000","-9,913280"
"0,690000","-9,915759"
"0,691000","-9,918040"
"0,692000","-9,920122"
"0,693000","-9,922005"
"0,694000","-9,923690"
"0,695000","-9,925177"
"0,696000","-9,926465"
"0,697000","-9,927554"
"0,698000","-9,928445"
"0,699000","-9,929138"
"0,700000","-9,929631"
"0,701000","-9,929927"
"0,702000","-9,930023"
"0,703000","-9,929921"
"0,704000","-9,929620"
"0,705000","-9,929121"
"0,706000","-9,928423"
"0,707000","-9,927527"
"0,708000","-9,926432"
"0,709000","-9,925139"
"0,710000","-9,923647"
"0,711000","-9,921957"
"0,712000","-9,920068"
"0,713000","-9,917981"
"0,714000","-9,915696"
"0,715000","-9,913212"
"0,716000","-9,910530"
"0,717000","-9,907650"
"0,718000","-9,904572"
"0,719000","-9,901296"
"0,720000","-9,897822"
"0,721000","-9,894150"
"0,722000","-9,890280"
"0,723000","-9,886213"
"0,724000","-9,881948"
"0,725000","-9,877485"
"0,726000","-9,872825"
"0,727000","-9,867967"
"0,728000","-9,862913"
"0,729000","-9,857661"
"0,730000","-9,852212"
"0,731000","-9,846566"
"0,732000","-9,840723"
"0,733000","-9,834684"
"0,734000","-9,828448"
"0,735000","-9,822015"
"0,736000","-9,815387"
"0,737000","-9,808562"
"0,738000","-9,801541"
"0,739000","-9,794324"
"0,740000","-9,786912"
"0,741000","-9,779304"
"0,742000","-9,771500"
"0,743000","-9,763501"
"0,744000","-9,755307"
"0,745000","-9,746919"
"0,746000","-9,738335"
"0,747000","-9,729557"
"0,748000","-9,720584"
"0,749000","-9,711417"
"0,750000","-9,702056"
"0,751000","-9,692502"
"0,752000","-9,682753"
"0,753000","-9,672811"
"0,754000","-9,662676"
"0,755000","-9,652348"
"0,756000","-9,641827"
"0,757000","-9,631114"
"0,758000","-9,620208"
"0,759000","-9,609109"
"0,760000","-9,597819"
"0,761000","-9,586337"
"0,762000","-9,574664"
"0,763000","-9,562799"
"0,764000","-9,550744"
"0,765000","-9,538497"
"0,766000","-9,526060"
"0,767000","-9,513433"
"0,768000","-9,500616"
"0,769000","-9,487609"
"0,770000","-9,474412"
"0,771000","-9,461027"
"0,772000","-9,447452"
"0,773000","-9,433689"
"0,774000","-9,419737"
"0,775000","-9,405597"
"0,776000","-9,391270"
"0,777000","-9,376755"
"0,778000","-9,362052"
"0,779000","-9,347163"
"0,780000","-9,332087"
"0,781000","-9,316825"
"0,782000","-9,301376"
"0,783000","-9,285742"
"0,784000","-9,269923"
"0,785000","-9,253918"
"0,786000","-9,237729"
"0,787000","-9,221355"
"0,788000","-9,204797"
"0,789000","-9,188056"
"0,790000","-9,171131"
"0,791000","-9,154023"
"0,792000","-9,136732"
"0,793000","-9,119259"
"0,794000","-9,101603"
"0,795000","-9,083766"
"0,796000","-9,065748"
"0,797000","-9,047549"
"0,798000","-9,029169"
"0,799000","-9,010609"
"0,800000","-8,991869"
"0,801000","-8,972950"
"0,802000","-8,953852"
"0,803000","-8,934575"
"0,804000","-8,915119"
"0,805000","-8,895486"
"0,806000","-8,875675"
"0,807000","-8,855687"
"0,808000","-8,835523"
"0,809000","-8,815182"
"0,810000","-8,794665"
"0,811000","-8,773973"
"0,812000","-8,753106"
"0,813000","-8,732064"
"0,814000","-8,710847"
"0,815000","-8,689457"
"0,816000","-8,667894"
"0,817000","-8,646158"
"0,818000","-8,624249"
"0,819000","-8,602168"
"0,820000","-8,579916"
"0,821000","-8,557492"
"0,822000","-8,534898"
"0,823000","-8,512134"
"0,824000","-8,489199"
"0,825000","-8,466096"
"0,826000","-8,442823"
"0,827000","-8,419383"
"0,828000","-8,395774"
"0,829000","-8,371998"
"0,830000","-8,348055"
"0,831000","-8,323945"
"0,832000","-8,299669"
"0,833000","-8,275228"
"0,834000","-8,250622"
"0,835000","-8,225851"
"0,836000","-8,200917"
"0,837000","-8,175819"
"0,838000","-8,150557"
"0,839000","-8,125134"
"0,840000","-8,099548"
"0,841000","-8,073801"
"0,842000","-8,047893"
"0,843000","-8,021824"
"0,844000","-7,995596"
"0,845000","-7,969208"
"0,846000","-7,942661"
"0,847000","-7,915956"
"0,848000","-7,889093"
"0,849000","-7,862073"
"0,850000","-7,834896"
"0,851000","-7,807564"
"0,852000","-7,780075"
"0,853000","-7,752431"
"0,854000","-7,724633"
"0,855000","-7,696681"
"0,856000","-7,668576"
"0,857000","-7,640318"
"0,858000","-7,611908"
"0,859000","-7,583346"
"0,860000","-7,554632"
"0,861000","-7,525769"
"0,862000","-7,496755"
"0,863000","-7,467592"
"0,864000","-7,438280"
"0,865000","-7,408821"
"0,866000","-7,379213"
"0,867000","-7,349459"
"0,868000","-7,319558"
"0,869000","-7,289511"
"0,870000","-7,259319"
"0,871000","-7,228983"
"0,872000","-7,198502"
"0,873000","-7,167879"
"0,874000","-7,137112"
"0,875000","-7,106204"
"0,876000","-7,075153"
"0,877000","-7,043962"
"0,878000","-7,012631"
"0,879000","-6,981160"
"0,880000","-6,949550"
"0,881000","-6,917802"
"0,882000","-6,885916"
"0,883000","-6,853893"
"0,884000","-6,821734"
"0,885000","-6,789439"
"0,886000","-6,757008"
"0,887000","-6,724443"
"0,888000","-6,691745"
"0,889000","-6,658913"
"0,890000","-6,625948"
"0,891000","-6,592852"
"0,892000","-6,559625"
"0,893000","-6,526267"
"0,894000","-6,492779"
"0,895000","-6,459162"
"0,896000","-6,425416"
"0,897000","-6,391543"
"0,898000","-6,357543"
"0,899000","-6,323416"
"0,900000","-6,289163"
"0,901000","-6,254785"
"0,902000","-6,220283"
"0,903000","-6,185657"
"0,904000","-6,150908"
"0,905000","-6,116036"
"0,906000","-6,081044"
"0,907000","-6,045930"
"0,908000","-6,010696"
"0,909000","-5,975342"
"0,910000","-5,939870"
"0,911000","-5,904279"
"0,912000","-5,868571"
"0,913000","-5,832747"
"0,914000","-5,796807"
"0,915000","-5,760751"
"0,916000","-5,724581"
"0,917000","-5,688297"
"0,918000","-5,651900"
"0,919000","-5,615391"
"0,920000","-5,578770"
"0,921000","-5,542038"
"0,922000","-5,505197"
"0,923000","-5,468245"
"0,924000","-5,431186"
"0,925000","-5,394018"
"0,926000","-5,356743"
"0,927000","-5,319362"
"0,928000","-5,281875"
"0,929000","-5,244284"
"0,930000","-5,206588"
"0,931000","-5,168789"
"0,932000","-5,130887"
"0,933000","-5,092883"
"0,934000","-5,054779"
"0,935000","-5,016574"
"0,936000","-4,978269"
"0,937000","-4,939865"
"0,938000","-4,901364"
"0,939000","-4,862765"
"0,940000","-4,824070"
"0,941000","-4,785279"
"0,942000","-4,746393"
"0,943000","-4,707413"
"0,944000","-4,668340"
"0,945000","-4,629174"
"0,946000","-4,589916"
"0,947000","-4,550568"
"0,948000","-4,511129"
"0,949000","-4,471600"
"0,950000","-4,431983"
"0,951000","-4,392278"
"0,952000","-4,352486"
"0,953000","-4,312608"
"0,954000","-4,272645"
"0,955000","-4,232596"
"0,956000","-4,192464"
"0,957000","-4,152249"
"0,958000","-4,111952"
"0,959000","-4,071573"
"0,960000","-4,031113"
"0,961000","-3,990574"
"0,962000","-3,949956"
"0,963000","-3,909259"
"0,964000","-3,868485"
"0,965000","-3,827635"
"0,966000","-3,786709"
"0,967000","-3,745708"
"0,968000","-3,704633"
"0,969000","-3,663484"
"0,970000","-3,622263"
"0,971000","-3,580971"
"0,972000","-3,539608"
"0,973000","-3,498174"
"0,974000","-3,456672"
"0,975000","-3,415101"
"0,976000","-3,373463"
"0,977000","-3,331759"
"0,978000","-3,289988"
"0,979000","-3,248152"
"0,980000","-3,206253"
"0,981000","-3,164290"
"0,982000","-3,122264"
"0,983000","-3,080177"
"0,984000","-3,038030"
"0,985000","-2,995822"
"0,986000","-2,953555"
"0,987000","-2,911230"
"0,988000","-2,868848"
"0,989000","-2,826409"
"0,990000","-2,783915"
"0,991000","-2,741365"
"0,992000","-2,698762"
"0,993000","-2,656105"
"0,994000","-2,613397"
"0,995000","-2,570637"
"0,996000","-2,527826"
"0,997000","-2,484965"
"0,998000","-2,442056"
"0,999000","-2,399099"
"1,000000","-2,356095"
"1,001000","-2,313044"
"1,002000","-2,269948"
"1,003000","-2,226807"
"1,004000","-2,183623"
"1,005000","-2,140396"
"1,006000","-2,097127"
"1,007000","-2,053817"
"1,008000","-2,010467"
"1,009000","-1,967077"
"1,010000","-1,923649"
"1,011000","-1,880184"
"1,012000","-1,836681"
"1,013000","-1,793143"
"1,014000","-1,749570"
"1,015000","-1,705962"
"1,016000","-1,662322"
"1,017000","-1,618649"
"1,018000","-1,574944"
"1,019000","-1,531209"
"1,020000","-1,487444"
"1,021000","-1,443650"
"1,022000","-1,399829"
"1,023000","-1,355980"
"1,024000","-1,312105"
"1,025000","-1,268204"
"1,026000","-1,224279"
"1,027000","-1,180331"
"1,028000","-1,136359"
"1,029000","-1,092366"
"1,030000","-1,048352"
"1,031000","-1,004318"
"1,032000","-0,960265"
"1,033000","-0,916193"
"1,034000","-0,872104"
"1,035000","-0,827998"
"1,036000","-0,783877"
"1,037000","-0,739740"
"1,038000","-0,695590"
"1,039000","-0,651427"
"1,040000","-0,607252"
"1,041000","-0,563065"
"1,042000","-0,518868"
"1,043000","-0,474662"
"1,044000","-0,430447"
"1,045000","-0,386224"
"1,046000","-0,341995"
"1,047000","-0,297759"
"1,048000","-0,253519"
"1,049000","-0,209274"
"1,050000","-0,165026"
"1,051000","-0,120775"
"1,052000","-0,076523"
"1,053000","-0,032270"
"1,054000","0,011982"
"1,055000","0,056233"
"1,056000","0,100483"
"1,057000","0,144729"
"1,058000","0,188972"
"1,059000","0,233210"
"1,060000","0,277442"
"1,061000","0,321668"
"1,062000","0,365887"
"1,063000","0,410097"
"1,064000","0,454299"
"1,065000","0,498490"
"1,066000","0,542671"
"1,067000","0,586839"
"1,068000","0,630996"
"1,069000","0,675138"
"1,070000","0,719267"
"1,071000","0,763380"
"1,072000","0,807477"
"1,073000","0,851556"
"1,074000","0,895618"
"1,075000","0,939662"
"1,076000","0,983685"
"1,077000","1,027688"
"1,078000","1,071669"
"1,079000","1,115629"
"1,080000","1,159565"
"1,081000","1,203477"
"1,082000","1,247364"
"1,083000","1,291225"
"1,084000","1,335059"
"1,085000","1,378866"
"1,086000","1,422644"
"1,087000","1,466394"
"1,088000","1,510112"
"1,089000","1,553800"
"1,090000","1,597456"
"1,091000","1,641079"
"1,092000","1,684669"
"1,093000","1,728223"
"1,094000","1,771743"
"1,095000","1,815226"
"1,096000","1,858672"
"1,097000","1,902079"
"1,098000","1,945448"
"1,099000","1,988777"
"1,100000","2,032066"
"1,101000","2,075313"
"1,102000","2,118518"
"1,103000","2,161679"
"1,104000","2,204796"
"1,105000","2,247869"
"1,106000","2,290895"
"1,107000","2,333875"
"1,108000","2,376807"
